id,SalePrice
1707,216162.8604431067
1708,203032.78986237623
1709,305595.5488446343
1710,224793.75633432437
1711,249131.47479168596
1712,262922.20399619057
1713,262574.8476260795
1714,215446.77366994965
1715,208411.62803210126
1716,174704.99733004387
1717,172892.08537245542
1718,138365.42008906667
1719,198260.5653751809
1720,250473.92107347088
1721,172502.3143534578
1722,131080.5418926022
1723,150397.30832738025
1724,217583.61459575157
1725,246401.63023946356
1726,191993.90988210167
1727,150554.75447065537
1728,175744.62564083785
1729,162314.27640973573
1730,170675.87871728576
1731,119856.86382729691
1732,130176.97785686323
1733,117194.78450312802
1734,116060.43089059218
1735,134497.03259923682
1736,116787.86755377501
1737,364451.8482209488
1738,211198.4709279522
1739,294326.21868095186
1740,234076.66008371447
1741,189510.59229985965
1742,162260.1343853138
1743,169708.59429854553
1744,301147.00213805994
1745,221222.33953895993
1746,226739.93553988443
1747,217515.7822263236
1748,227999.29620899184
1749,143660.9299306008
1750,133661.51125815144
1751,245864.70457964373
1752,120088.28262668086
1753,145471.44976054245
1754,211268.19125070874
1755,160472.32376981442
1756,131626.8578371772
1757,118314.16160223627
1758,143252.5389549953
1759,161664.40930344336
1760,165160.62317470319
1761,148002.30582059262
1762,174037.57736452817
1763,178925.3352271686
1764,115799.31658360895
1765,157388.22621333532
1766,181693.2244625854
1767,218500.72550411604
1768,145227.1692246159
1769,177899.30219645798
1770,147740.23999383763
1771,138947.11898367098
1772,140460.17654897863
1773,125945.53412700062
1774,136314.4626141855
1775,141840.58197465626
1776,130643.98580656032
1777,112288.45530759875
1778,145068.27582152403
1779,113172.80280430823
1780,179223.78896879568
1781,132117.27364085024
1782,93160.3314840279
1783,127794.66211373558
1784,96728.55833143779
1785,117449.95294052473
1786,166245.59874265984
1787,161503.33809166728
1788,58476.06285332376
1789,107828.80442485763
1790,86361.83213756394
1791,184428.98648984978
1792,153482.97670281705
1793,130263.23779808963
1794,144869.11468860751
1795,131012.46247986906
1796,124234.17793722438
1797,126099.84167459006
1798,129414.24730757056
1799,115123.84998593331
1800,140551.69494177963
1801,128175.52217480208
1802,146233.17487613863
1803,148481.618875264
1804,137920.94116762406
1805,138596.7670834785
1806,108350.00967742289
1807,136941.27043365987
1808,126925.6302027823
1809,116422.66099472757
1810,145317.1904385851
1811,95872.3019298008
1812,98805.45514983327
1813,116955.91277346243
1814,95322.43395375945
1815,44668.27692231097
1816,94621.3965778496
1817,104460.46569113228
1818,149829.7257316572
1819,115692.45656807942
1820,64483.01039118414
1821,107079.28354413764
1822,140738.69741854694
1823,52127.32474715562
1824,137313.27132886543
1825,123528.28112721485
1826,98786.39092420285
1827,104855.25663605888
1828,140962.24607032535
1829,123962.18336181804
1830,142858.5490829147
1831,166882.33210681667
1832,62438.5150219845
1833,144495.48591773
1834,107323.53569490652
1835,142496.12024613554
1836,123057.13086003416
1837,89809.91902241233
1838,119979.11335794693
1839,81134.3809577317
1840,162194.20427917363
1841,136247.56100927692
1842,77407.81261372585
1843,139700.3321231542
1844,142198.34006402918
1845,135965.75935771546
1846,153464.85908921406
1847,145699.81493117395
1848,51704.37674279502
1849,125186.33533858672
1850,123412.07834611308
1851,150579.97299829242
1852,126768.22222903788
1853,124314.54586174048
1854,173439.1348018378
1855,127497.34922190757
1856,216237.3226909458
1857,162252.18377353228
1858,131203.98921576052
1859,121071.55557178114
1860,141215.56707883792
1861,121071.55557178114
1862,301189.02933930984
1863,304418.74916986376
1864,304418.74916986376
1865,341119.44698145974
1866,330405.29549752775
1867,246047.4974439194
1868,304119.1937597423
1869,197823.75185708544
1870,252563.85238421801
1871,246661.41530230537
1872,167620.9366945472
1873,228046.5246059232
1874,142944.36818669233
1875,205690.3318721542
1876,202537.36968553023
1877,225175.929454218
1878,203428.87617051313
1879,133767.9586867291
1880,133853.45454992302
1881,247327.20400801674
1882,242871.89486116517
1883,194574.23126850816
1884,203714.94674374274
1885,268161.9515904402
1886,305767.1749633932
1887,213466.97649897635
1888,283567.7311957597
1889,159187.92195833885
1890,124414.05404473303
1891,127709.47110732728
1892,105093.12342585661
1893,131399.21697129816
1894,126402.21131484985
1895,139721.81557296464
1896,125457.29235556611
1897,110161.4170570353
1898,107986.43656117845
1899,149041.98313586536
1900,159063.93662690476
1901,164427.5813521053
1902,145591.75262684433
1903,225178.99886634928
1904,150638.15229893514
1905,195326.32886285376
1906,166281.58342649418
1907,193375.76595227927
1908,109613.7939486072
1909,135761.37487933115
1910,119062.95109905614
1911,214557.59606312134
1912,312625.3674401271
1913,147303.34011462564
1914,75873.21712800287
1915,292351.5664529365
1916,62797.05844944822
1917,261977.69581135394
1918,137692.784224299
1919,160442.2177406983
1920,145282.99355282722
1921,434737.6992469909
1922,326364.6747580204
1923,212077.4417692931
1924,205012.50257333394
1925,206762.07599915037
1926,364921.62015017547
1927,142191.018803005
1928,160097.23496782035
1929,119749.50218083645
1930,133956.7906499168
1931,141619.24800539977
1932,134622.01949325125
1933,177075.02986978425
1934,183097.61859880073
1935,171750.94006478667
1936,189847.19055732072
1937,182941.13965613398
1938,169430.315792412
1939,234746.32932148626
1940,180145.6174691635
1941,173112.9488519592
1942,181219.82829868954
1943,208025.67507366178
1944,326109.1262575237
1945,379436.6992452966
1946,148075.31845982684
1947,319098.00760421745
1948,188971.56744958457
1949,235288.53291040336
1950,176923.8245280966
1951,263944.0287111924
1952,211664.34667594734
1953,162847.61429929567
1954,186425.7274766111
1955,131726.95216685385
1956,311945.7866401099
1957,151832.94821673952
1958,299213.8958792965
1959,133654.42409852825
1960,117913.89381793248
1961,114614.590807715
1962,95471.5547107171
1963,102816.46831914004
1964,103285.62108974783
1965,143521.90191110547
1966,152059.94572741515
1967,283919.36019031965
1968,416888.7491222207
1969,397212.61888943904
1970,451857.20864548674
1971,457449.77576448134
1972,363183.10684274766
1973,276183.4997985869
1974,303248.0570411874
1975,481571.65244679095
1976,264306.8755891939
1977,348432.95607414807
1978,388030.4227333484
1979,351158.2473854876
1980,186888.05415216074
1981,345320.2693703878
1982,225795.02446517284
1983,212122.96905890363
1984,162719.96116349744
1985,222024.06169287834
1986,216577.83445845306
1987,178441.26237715723
1988,174279.96679956396
1989,192606.47375020542
1990,209469.87513867012
1991,247668.98606763894
1992,213748.61761055875
1993,169468.83488243172
1994,244860.11822709636
1995,184824.8173508006
1996,245079.96392475395
1997,308692.0701773638
1998,357223.6390859536
1999,256503.69048421475
2000,299227.7714256023
2001,254066.52853703845
2002,233567.6539777271
2003,250718.73529244846
2004,277861.009331806
2005,218793.4397361661
2006,237759.07233996718
2007,244548.12143342226
2008,228651.18370469406
2009,192206.3153074468
2010,194660.90691427744
2011,143530.98901774525
2012,176250.9293305316
2013,183694.1256514471
2014,184256.89186162179
2015,200722.66756902923
2016,193323.03914950768
2017,203421.2617373501
2018,120872.04850466119
2019,129833.05327758666
2020,108108.44771343167
2021,114258.18947361535
2022,174033.83339173408
2023,129566.1518646479
2024,236728.98598691644
2025,359779.3645644134
2026,168534.7978056227
2027,141285.91596098623
2028,152136.94820667553
2029,164949.72588959942
2030,276636.6323279357
2031,246428.1305015478
2032,258300.57736286212
2033,274169.46638985805
2034,157469.1879133996
2035,215521.42648977655
2036,188616.5422700819
2037,187220.7238378482
2038,297968.46540375287
2039,239257.43323710805
2040,358064.1223329247
2041,258062.6569642282
2042,205320.72400095413
2043,173606.64854919034
2044,176788.54180901794
2045,208378.98390884066
2046,139192.17041784225
2047,148228.38426185516
2048,137750.02125080393
2049,135729.8447988858
2050,184273.90933165242
2051,106385.18774095121
2052,130622.12572719685
2053,148035.76534496865
2054,84488.83607929251
2055,161958.14486126794
2056,130681.1273238816
2057,124467.97652683727
2058,217133.31303810677
2059,133667.85906230708
2060,168977.78921515108
2061,182415.42529794032
2062,128356.55825948635
2063,119954.76278294796
2064,142428.36541088292
2065,121911.79361555964
2066,166035.64051628468
2067,112036.96195847198
2068,146645.3532552237
2069,88415.6731842264
2070,111220.99567177518
2071,87642.69333451807
2072,134158.2620023113
2073,142508.29573359923
2074,183603.05598021613
2075,142980.36156190306
2076,130012.64496830179
2077,154394.9737970866
2078,132027.16272091432
2079,135742.93507854757
2080,119119.03181143853
2081,130298.08636553795
2082,128794.76183574922
2083,140624.7505610968
2084,115734.01051048728
2085,118660.31933681235
2086,147854.43270394628
2087,119065.71106704698
2088,91011.28994459054
2089,67219.502549203
2090,124339.31741795831
2091,120881.21466813225
2092,124458.13443771965
2093,111423.64648656607
2094,131142.60787183951
2095,151281.8606270687
2096,81958.17237881594
2097,90539.22509123888
2098,143027.2870498464
2099,59935.56897621486
2100,87405.22462347391
2101,121019.60310812634
2102,128785.95810251066
2103,99147.61415102553
2104,123624.36517705653
2105,116603.2456721138
2106,59777.83191600832
2107,248292.65918217396
2108,115168.51642719533
2109,110268.36874218404
2110,133253.19886194842
2111,158860.60083790618
2112,137988.0281329539
2113,116416.25997401327
2114,105907.2166721487
2115,162261.91695953638
2116,124575.27274754997
2117,157726.90685799616
2118,122813.2560299979
2119,102930.65890605356
2120,106742.0450109033
2121,75732.95874642266
2122,110750.75445717444
2123,94304.79114270824
2124,178097.77451551092
2125,130455.43240090024
2126,155130.32996222275
2127,155440.4729801413
2128,117759.92999934511
2129,101812.7711776616
2130,144321.46907216083
2131,161071.39845885325
2132,112768.44002257234
2133,121231.78395238593
2134,121672.93096041994
2135,101968.29317680433
2136,65209.19423936587
2137,115749.9097069637
2138,131826.33963219594
2139,150991.65286926393
2140,139259.75424528302
2141,148592.04417847662
2142,126664.00967998443
2143,143255.189739141
2144,134309.15446878097
2145,138719.01582465819
2146,160460.11248570634
2147,138463.60106569095
2148,134233.947475663
2149,146608.2125308294
2150,209452.29128138663
2151,122812.54606513972
2152,183565.75250095845
2153,175771.40318545885
2154,103183.64027807231
2155,135343.67777728036
2156,262714.6682568196
2157,235124.7926908936
2158,240207.12014138687
2159,209344.40002323626
2160,173351.2540433905
2161,240472.46045628132
2162,480817.8224586721
2163,346867.3719042077
2164,250051.21828366132
2165,188403.81831650084
2166,146939.84464744176
2167,238969.84477530682
2168,201677.38423565627
2169,199094.07383833532
2170,221513.30968107696
2171,148992.20119318579
2172,136281.57423689085
2173,156215.51219670018
2174,233648.58818329332
2175,325451.62310637016
2176,320559.3336391556
2177,242114.33035122484
2178,211141.18289876924
2179,136201.70206130604
2180,236389.36130927416
2181,185650.34497172709
2182,214108.24362652854
2183,189786.3165753842
2184,129146.71278212807
2185,116186.00937438544
2186,136829.10078533128
2187,154262.52169959218
2188,156294.89395297033
2189,209213.30327963227
2190,81545.51553902353
2191,84996.62390813117
2192,93658.85708708431
2193,105395.0949007499
2194,104636.52881011384
2195,111751.3857584725
2196,105533.01824897522
2197,109831.37373462392
2198,170058.20494807733
2199,166010.31384143536
2200,143913.1050346047
2201,141476.04634232417
2202,211530.62662795567
2203,148218.67387193168
2204,176012.20271947852
2205,100340.30140256358
2206,138567.27744191207
2207,211594.15199931327
2208,257578.7845805678
2209,223050.75737496707
2210,121264.51698815638
2211,121982.76594327706
2212,112778.55743205917
2213,104726.43242728825
2214,121427.07221437359
2215,101358.65384860232
2216,144327.37155455965
2217,102863.93042881034
2218,75229.6879490688
2219,70308.95892291276
2220,73431.57924075195
2221,292351.5664529365
2222,244143.30191279974
2223,273044.67347796436
2224,211397.69075469917
2225,130294.02430297654
2226,190129.77773172848
2227,183780.30587487805
2228,259140.41792582796
2229,247307.12327139458
2230,147095.1649820051
2231,219904.29264037235
2232,174790.70323206286
2233,158796.2176090848
2234,240083.07571315876
2235,212663.84073611858
2236,262858.3399430349
2237,360708.1360009075
2238,222798.81580641857
2239,121837.68404922984
2240,160986.43506710182
2241,158013.9560182215
2242,125709.55376899915
2243,124089.74914721049
2244,98488.07986808378
2245,102901.79598681685
2246,145172.20337885426
2247,111561.58021555532
2248,126869.9051408051
2249,126791.8101731733
2250,138142.08570424572
2251,116496.87600490806
2252,176643.22029258937
2253,156614.88896161347
2254,178368.15556050892
2255,193555.4267570947
2256,190803.205959359
2257,208631.48143152217
2258,171662.53312341814
2259,179613.3142004765
2260,153601.5148758868
2261,195740.44137551804
2262,215079.04759699962
2263,341253.0230239169
2264,425127.5388398296
2265,195576.57041171574
2266,305209.35100339714
2267,378080.2814637323
2268,406951.74091417174
2269,146713.59930138357
2270,187839.95658914474
2271,231146.00726168262
2272,194691.01185483806
2273,163462.5998204005
2274,170848.88854924034
2275,161547.14497283727
2276,195930.49616860418
2277,184783.25422141768
2278,145443.84225994517
2279,122886.78876600489
2280,119809.52413725841
2281,158171.54013027062
2282,182811.72217071074
2283,99738.56290716786
2284,99898.29038033551
2285,159253.07181339315
2286,120826.7423925893
2287,357086.42362577573
2288,257084.66174064486
2289,413154.5689028782
2290,441561.6298807983
2291,324616.3328561145
2292,432414.99781006324
2293,481169.3125883915
2294,425714.91552758875
2295,446306.0425749999
2296,271661.1105196014
2297,311108.16419395787
2298,306194.9882656527
2299,400882.96747020225
2300,336743.0062166992
2301,275081.97185870394
2302,243052.50409135767
2303,247546.1259696115
2304,258146.13224496064
2305,175067.74412125177
2306,170396.57330208967
2307,181786.86177377726
2308,217939.85430803004
2309,270779.56852257525
2310,214810.15489605634
2311,200209.15384733092
2312,180654.56316720304
2313,172198.28870850368
2314,181762.94970803705
2315,175398.36824784463
2316,194563.07697875766
2317,178833.47109691123
2318,177909.20406275534
2319,181046.30968047527
2320,201251.475379681
2321,243629.98428921727
2322,172222.9732558136
2323,189572.52128997902
2324,169703.93683805323
2325,203409.05942921664
2326,166047.2517059267
2327,208505.4858104477
2328,222532.93566895652
2329,187895.9112853113
2330,177435.90549098878
2331,363057.08037613455
2332,400462.81475030805
2333,320432.0415590486
2334,256473.9378840176
2335,247377.93200223532
2336,329960.323744824
2337,215924.01634964033
2338,290910.9609706461
2339,206888.23620833753
2340,382187.8540398469
2341,214082.14457200226
2342,227353.46505098045
2343,214440.25229168046
2344,216768.20636280612
2345,240263.82983848194
2346,228488.9162365271
2347,203776.11170249782
2348,239340.9731424137
2349,179791.83692149742
2350,282230.0824409977
2351,242398.80428766613
2352,249665.95533308695
2353,225577.4729657853
2354,138923.35430617118
2355,158947.39159282506
2356,150610.63304421524
2357,187674.1765564181
2358,189890.6759801912
2359,126592.67277047543
2360,112308.53454769448
2361,144883.79696266312
2362,274913.10740930075
2363,143422.1841742364
2364,164031.4235212092
2365,214515.5546753298
2366,192229.81957261078
2367,211483.28050823684
2368,213368.654939473
2369,211323.9870490396
2370,165509.9253619009
2371,159600.57467664618
2372,195622.25534729086
2373,268463.36568384786
2374,294278.7986206815
2375,263460.1746494901
2376,282564.89963058184
2377,377890.17109032295
2378,138605.1280318158
2379,199246.92175766485
2380,141143.1815034138
2381,158479.6351196065
2382,197332.31413491195
2383,203766.9520707272
2384,247414.37590296165
2385,157232.87754223542
2386,135065.07922878925
2387,136094.39409795686
2388,113292.57684218023
2389,125827.03821427551
2390,147081.5178432005
2391,143457.94547358924
2392,115242.25667059359
2393,170698.1206082892
2394,147650.15613890724
2395,198350.79261117132
2396,131626.45423300014
2397,207250.91015051102
2398,139839.1897411153
2399,58507.60529775213
2400,55800.81870927558
2401,105844.82661493587
2402,138979.45088792447
2403,131276.8366558571
2404,143454.75629478454
2405,155400.4680521924
2406,143666.77697565715
2407,128224.35877814954
2408,141571.76315481987
2409,124264.58364508244
2410,171924.5962721675
2411,120787.24261985352
2412,159432.71623233086
2413,129451.24748503738
2414,137031.43950730158
2415,131362.4800001191
2416,133971.0216732024
2417,131228.508606104
2418,126171.69805904555
2419,123231.09042815209
2420,124253.56273325796
2421,149955.5374886664
2422,123669.33858667461
2423,113489.74706305003
2424,164983.83045279008
2425,219723.24341218758
2426,130295.59703927157
2427,135651.54185313586
2428,183758.72107998026
2429,122643.22933354675
2430,133935.20259768356
2431,113395.92925794875
2432,150156.34359877146
2433,149720.46464873635
2434,142036.50971848224
2435,152004.33516181202
2436,109753.52847953625
2437,104449.49061486323
2438,126241.83608733914
2439,106170.43358301072
2440,119404.38466648663
2441,97644.88015697319
2442,94615.50102880433
2443,118476.32200395144
2444,128175.16574448739
2445,76815.80160830432
2446,126333.42209564513
2447,172020.0796868065
2448,137295.95615732388
2449,101416.88352622396
2450,151516.7738108368
2451,106250.2967889812
2452,205466.05536247446
2453,98335.17040593848
2454,121637.90451604436
2455,122242.78168695056
2456,137498.42306770597
2457,132865.7609454604
2458,128330.77284295666
2459,105481.7718409037
2460,141016.24056302305
2461,112014.14709416192
2462,137253.24207863738
2463,124159.54752244668
2464,177313.91815427676
2465,138014.2504498292
2466,108466.22456839835
2467,142384.2675569166
2468,64810.5652244985
2469,65700.38500460205
2470,182805.79642481546
2471,213719.57194742368
2472,163840.32070236202
2473,114819.93183783001
2474,84534.15635780655
2475,221774.42878627454
2476,109769.8506734385
2477,123152.35223049435
2478,153843.46192311158
2479,110567.55374558773
2480,157927.68992516445
2481,122795.9100917494
2482,126655.59835607265
2483,115422.70260281845
2484,118522.59557714121
2485,125630.14947178491
2486,158594.71922668148
2487,171853.88457114648
2488,165264.32281587075
2489,151011.1629853288
2490,154057.19385876853
2491,91685.75527172204
2492,179382.9227060343
2493,139551.99141882904
2494,152315.4563724036
2495,91081.24886024301
2496,222927.52217102988
2497,154421.28762836556
2498,106353.126241264
2499,94871.92123436298
2500,120298.60529522417
2501,138469.58306486232
2502,161688.78496817965
2503,86993.50729620463
2504,183631.6238409163
2505,222961.1789489267
2506,260448.4979551398
2507,324954.9484744907
2508,260448.4979551398
2509,205539.24306426424
2510,218840.10183655194
2511,175349.49274810057
2512,204171.08205375297
2513,208072.3510623763
2514,243801.17276678048
2515,148810.7217921724
2516,168208.28506165
2517,140961.6794073502
2518,148217.1710428139
2519,227254.94815755793
2520,217905.90563415134
2521,192303.26770254507
2522,227342.68613979997
2523,126440.54884905509
2524,133979.2252095406
2525,141282.24411951992
2526,132970.94473634864
2527,113287.64460740499
2528,130568.9458777689
2529,128174.95083216339
2530,120084.05768996135
2531,259454.7871539687
2532,224719.24274376687
2533,199646.6506612702
2534,232691.381748496
2535,323250.20299143705
2536,215216.5096127815
2537,241263.16566248893
2538,182868.28353824664
2539,186302.98559523738
2540,170590.35684839508
2541,175174.8983053442
2542,159347.01680532674
2543,129332.25926910681
2544,122285.24852315088
2545,130781.41264514241
2546,124626.51124358058
2547,140694.66060196745
2548,144241.88156429035
2549,155362.7143481278
2550,256839.5226199205
2551,136110.43165476952
2552,126298.31819701925
2553,72840.071931295
2554,109199.72796253936
2555,111682.06202827426
2556,101796.23150427986
2557,106855.02460399132
2558,149329.6565687412
2559,143157.16060151075
2560,144624.57564834357
2561,149165.70320800185
2562,142278.79352185238
2563,151058.88131723178
2564,194926.82725259036
2565,152072.92399025898
2566,146680.22056737612
2567,131626.6989419105
2568,196268.6493590407
2569,197272.3501511228
2570,117286.62602622647
2571,181621.68667964198
2572,180851.80306394747
2573,204228.28961953954
2574,256189.78939003125
2575,132480.49690479494
2576,122283.99590098625
2577,149586.10098283004
2578,88548.79979552687
2579,58117.735287282376
2580,135456.254573164
2581,127471.22661834271
2582,112599.8275124344
2583,268001.3694232237
2584,159084.9896135578
2585,182647.79306334455
2586,224519.55167113102
2587,212637.21732603057
2588,164628.86401927331
2589,147858.74550687394
2590,206959.33888688523
2591,200449.84652180847
2592,216940.46500526922
2593,248548.96991909205
2594,181569.13642170536
2595,202285.14735526196
2596,332428.23926309537
2597,173648.0432123358
2598,269243.94496709714
2599,312295.17316946044
2600,214549.8216667483
2601,154816.1075340977
2602,77272.16381176424
2603,88574.57518265751
2604,83735.87814885154
2605,69577.04499206814
2606,143198.0897598207
2607,185359.48901988726
2608,192331.4238682367
2609,163254.31751370657
2610,111840.47688409915
2611,148458.1290761667
2612,158728.2879750792
2613,131869.19574447852
2614,126362.67922449739
2615,155670.26820624128
2616,142790.50284078415
2617,178448.5774206287
2618,214012.07159449265
2619,206762.36365225195
2620,189549.46263309888
2621,184782.77422152
2622,185043.9923864226
2623,238510.9417586528
2624,306743.0654346431
2625,334320.5479772629
2626,169325.3131449201
2627,177586.5927392687
2628,448194.1547587247
2629,569815.1715397056
2630,387501.9526014412
2631,460613.7481550203
2632,446594.19488261075
2633,340104.5026046471
2634,389554.6749669372
2635,148384.79348988016
2636,184456.5319370812
2637,186115.7891942288
2638,270264.41460954084
2639,190998.7331779362
2640,149193.66418718398
2641,103338.99278956698
2642,190219.06076879898
2643,96707.95346286756
2644,124437.76844579584
2645,98171.77424579924
2646,90886.4861830589
2647,97953.49562661753
2648,140758.6356471903
2649,141600.81847918572
2650,151831.7830100775
2651,140575.77062911587
2652,412855.8641570778
2653,243166.07088485194
2654,249685.69414028444
2655,372699.7207980677
2656,334632.63437349687
2657,348372.6754515938
2658,279497.1033736598
2659,326543.72868851444
2660,338678.99107908586
2661,355046.7188956672
2662,345187.7640389145
2663,272542.6551310468
2664,259023.80370049766
2665,323390.27111644484
2666,289585.78788486146
2667,166806.98887675907
2668,179910.53335022708
2669,171682.43150747166
2670,294494.9881966125
2671,184218.80555665007
2672,179806.84912347794
2673,205102.89419757947
2674,207589.15962802677
2675,170377.38178978197
2676,187051.0332271061
2677,200156.79254476732
2678,263860.74479517963
2679,277377.90655228024
2680,276038.0363167007
2681,402613.0861268529
2682,351297.28669796285
2683,515881.22209067136
2684,307109.359321567
2685,354305.7913371876
2686,248933.5435152038
2687,316724.3513398868
2688,216636.22522187623
2689,210098.81129236423
2690,467304.973836095
2691,185158.39905729328
2692,134511.98679886278
2693,191957.48713248267
2694,140387.32019330235
2695,189609.7634148201
2696,183200.11602272818
2697,189635.51309610033
2698,187797.05657069487
2699,165802.39222347405
2700,148979.73954620978
2701,144907.08678124714
2702,106886.47427148029
2703,124936.78080593301
2704,143107.43525376235
2705,120928.75686574988
2706,119972.00845880715
2707,129574.35305851426
2708,142121.98643981194
2709,111201.16836189643
2710,126118.56210401075
2711,305289.4537761688
2712,373958.58145642234
2713,170251.17566957592
2714,148575.75094084823
2715,163342.5808491317
2716,150991.95672536423
2717,200555.6803353598
2718,230505.20596108414
2719,155909.5333802513
2720,173150.48574521107
2721,135989.71395777608
2722,161414.39297056326
2723,150068.87800836825
2724,130973.79092553296
2725,135271.77948237618
2726,144858.6138712704
2727,174792.74293740198
2728,163823.23868783412
2729,153332.0978350258
2730,143820.63584428103
2731,139669.56607718352
2732,127189.55307147144
2733,163470.11604636328
2734,140950.67001879754
